participant_id,level_name,game_batch,game_id,trial_id,human_conf,human_AI_conf,AI_conf,Ai_calibrated_conf,true_prob,nr_reds_shown,initial_decision,final_decision,outcome,win,points,AI_conf_pre
66d0a7664c23e,level_BP,7,178,26,79,79,29.0,29.0,33.84615384615385,9,Red,Red,Red,1,7,46
66d0a77c879b1,level_BP,9,-2,0,66,60,,,0.0,0,Red,Red,Black,-1,-1,0
66d0a77c879b1,level_BP,9,-3,1,42,41,,,60.0,14,Black,Black,Red,-1,-2,54
66d0a77c879b1,level_BP,9,233,2,50,69,82.0,82.0,81.53846153846153,13,Red,Red,Red,1,-1,69
66d0a77c879b1,level_BP,9,216,3,73,28,24.0,24.0,1.5384615384615383,1,Red,Black,Black,1,0,8
66d0a77c879b1,level_BP,9,220,4,60,31,24.0,24.0,10.76923076923077,5,Red,Black,Black,1,1,23
66d0a77c879b1,level_BP,9,237,5,29,68,73.0,73.0,96.92307692307692,21,Black,Red,Red,1,2,85
66d0a77c879b1,level_BP,9,234,6,70,78,82.0,82.0,64.61538461538461,18,Red,Red,Red,1,3,77
66d0a77c879b1,level_BP,9,224,7,39,39,41.0,41.0,26.15384615384616,13,Black,Black,Black,1,4,38
66d0a77c879b1,level_BP,9,217,8,81,34,29.0,29.0,13.846153846153848,1,Red,Black,Black,1,5,8
66d0a77c879b1,level_BP,9,235,9,56,75,82.0,82.0,89.23076923076924,14,Red,Red,Red,1,6,77
66d0a77c879b1,level_BP,9,227,10,61,48,40.0,40.0,58.46153846153847,6,Red,Black,Red,-1,5,46
66d0a77c879b1,level_BP,9,239,11,30,62,73.0,73.0,98.46153846153848,20,Black,Red,Red,1,6,92
66d0a77c879b1,level_BP,9,236,12,24,51,56.0,56.0,72.3076923076923,21,Black,Black,Red,-1,5,85
66d0a77c879b1,level_BP,9,225,13,64,44,40.0,40.0,50.76923076923077,4,Red,Black,Red,-1,4,38
66d0a77c879b1,level_BP,9,-1,14,30,81,,,100.0,21,Black,Red,Red,1,5,100
66d0a77c879b1,level_BP,9,221,15,60,35,24.0,24.0,35.38461538461539,6,Red,Black,Black,1,6,23
66d0a77c879b1,level_BP,9,229,16,52,52,56.0,56.0,66.15384615384615,11,Red,Red,Red,1,7,54
66d0a77c879b1,level_BP,9,231,17,46,64,73.0,73.0,73.84615384615385,12,Black,Red,Red,1,8,62
66d0a77c879b1,level_BP,9,219,18,67,35,24.0,24.0,27.692307692307693,4,Red,Black,Black,1,9,15
66d0a77c879b1,level_BP,9,223,19,65,33,24.0,24.0,43.07692307692308,5,Red,Black,Red,-1,8,31
66d0a77c879b1,level_BP,9,218,20,67,39,24.0,24.0,3.076923076923077,2,Red,Black,Black,1,9,15
66d0a77c879b1,level_BP,9,238,21,35,66,73.0,73.0,86.15384615384616,19,Black,Red,Red,1,10,92
66d0a77c879b1,level_BP,9,230,22,38,65,73.0,73.0,49.23076923076923,16,Black,Red,Red,1,11,62
66d0a77c879b1,level_BP,9,232,23,38,63,73.0,73.0,56.92307692307692,18,Black,Red,Red,1,12,69
66d0a77c879b1,level_BP,9,222,24,62,30,24.0,24.0,18.461538461538463,9,Red,Black,Black,1,13,31
66d0a77c879b1,level_BP,9,226,25,54,46,40.0,40.0,33.84615384615385,10,Red,Black,Black,1,14,46
66d0a77c879b1,level_BP,9,228,26,43,67,73.0,73.0,41.53846153846154,14,Black,Red,Red,1,15,54
66d0a78556f8e,level_BP,13,-2,0,22,0,,,0.0,0,Black,Black,Black,1,1,0
66d0a78556f8e,level_BP,13,-3,1,39,45,,,60.0,14,Red,Red,Red,1,2,54
66d0a78556f8e,level_BP,13,326,2,22,32,56.0,56.0,49.23076923076923,15,Black,Black,Red,-1,1,62
66d0a78556f8e,level_BP,13,317,3,71,39,24.0,24.0,35.38461538461539,3,Red,Red,Black,-1,0,23
66d0a78556f8e,level_BP,13,319,4,70,27,24.0,24.0,43.07692307692308,3,Red,Black,Black,1,1,31
66d0a78556f8e,level_BP,13,312,5,40,10,17.0,17.0,1.5384615384615383,1,Black,Black,Black,1,2,8
66d0a78556f8e,level_BP,13,313,6,24,4,8.0,8.0,13.846153846153848,2,Black,Black,Black,1,3,8
66d0a78556f8e,level_BP,13,318,7,54,32,24.0,24.0,18.461538461538463,11,Black,Red,Black,-1,2,31
66d0a78556f8e,level_BP,13,323,8,50,56,40.0,40.0,58.46153846153847,8,Red,Red,Black,-1,1,46
66d0a78556f8e,level_BP,13,329,9,62,83,82.0,82.0,81.53846153846153,12,Red,Red,Red,1,2,69
66d0a78556f8e,level_BP,13,325,10,35,63,73.0,73.0,66.15384615384615,8,Black,Red,Red,1,3,54
66d0a78556f8e,level_BP,13,324,11,54,55,56.0,56.0,41.53846153846154,12,Red,Red,Red,1,4,54
66d0a78556f8e,level_BP,13,334,12,84,96,92.0,92.0,86.15384615384616,20,Red,Red,Red,1,5,92
66d0a78556f8e,level_BP,13,315,13,14,11,19.0,19.0,27.692307692307693,3,Black,Black,Black,1,6,15
66d0a78556f8e,level_BP,13,-1,14,98,100,,,100.0,21,Red,Red,Red,1,7,100
66d0a78556f8e,level_BP,13,327,15,46,67,73.0,73.0,73.84615384615385,9,Red,Red,Black,-1,6,62
66d0a78556f8e,level_BP,13,316,16,19,23,31.0,31.0,10.76923076923077,5,Black,Black,Black,1,7,23
66d0a78556f8e,level_BP,13,321,17,59,55,40.0,40.0,50.76923076923077,9,Red,Red,Black,-1,6,38
66d0a78556f8e,level_BP,13,314,18,6,13,19.0,19.0,3.076923076923077,1,Black,Black,Black,1,7,15
66d0a78556f8e,level_BP,13,335,19,95,93,92.0,92.0,98.46153846153848,20,Red,Red,Red,1,8,92
66d0a78556f8e,level_BP,13,322,20,65,50,40.0,40.0,33.84615384615385,13,Black,Black,Red,-1,7,46
66d0a78556f8e,level_BP,13,332,21,97,93,86.0,86.0,72.3076923076923,20,Red,Red,Black,-1,6,85
66d0a78556f8e,level_BP,13,333,22,91,91,86.0,86.0,96.92307692307692,19,Red,Red,Red,1,7,85
66d0a78556f8e,level_BP,13,331,23,61,84,82.0,82.0,89.23076923076924,15,Red,Red,Red,1,8,77
66d0a78556f8e,level_BP,13,330,24,79,83,76.0,76.0,64.61538461538461,18,Red,Red,Red,1,9,77
66d0a78556f8e,level_BP,13,328,25,76,78,76.0,76.0,56.92307692307692,17,Red,Red,Red,1,10,69
66d0a78556f8e,level_BP,13,320,26,41,41,41.0,41.0,26.15384615384616,7,Black,Black,Black,1,11,38
66d0a78b185c3,level_BP,9,-2,0,82,82,,,0.0,0,Red,Red,Black,-1,-1,0
66d0a78b185c3,level_BP,9,-3,1,17,53,,,60.0,14,Black,Red,Black,-1,-2,54
66d0a78b185c3,level_BP,9,231,2,51,71,68.0,68.0,73.84615384615385,12,Red,Red,Red,1,-1,62
66d0a78b185c3,level_BP,9,219,3,65,9,24.0,24.0,27.692307692307693,4,Red,Black,Black,1,0,15
66d0a78b185c3,level_BP,9,234,4,29,69,73.0,73.0,64.61538461538461,18,Black,Red,Red,1,1,77
66d0a78b185c3,level_BP,9,217,5,81,30,29.0,29.0,13.846153846153848,1,Red,Red,Black,-1,0,8
66d0a78b185c3,level_BP,9,228,6,38,69,73.0,73.0,41.53846153846154,14,Black,Red,Red,1,1,54
66d0a78b185c3,level_BP,9,226,7,52,38,40.0,40.0,33.84615384615385,10,Red,Black,Black,1,2,46
66d0a78b185c3,level_BP,9,235,8,44,70,73.0,73.0,89.23076923076924,14,Black,Red,Red,1,3,77
66d0a78b185c3,level_BP,9,229,9,47,71,73.0,73.0,66.15384615384615,11,Black,Red,Black,-1,2,54
66d0a78b185c3,level_BP,9,227,10,59,50,40.0,40.0,58.46153846153847,6,Red,Red,Red,1,3,46
66d0a78b185c3,level_BP,9,220,11,56,27,24.0,24.0,10.76923076923077,5,Red,Black,Black,1,4,23
66d0a78b185c3,level_BP,9,223,12,45,21,27.0,27.0,43.07692307692308,5,Black,Black,Red,-1,3,31
66d0a78b185c3,level_BP,9,236,13,2,2,56.0,56.0,72.3076923076923,21,Black,Black,Red,-1,2,85
66d0a78b185c3,level_BP,9,-1,14,4,4,,,100.0,21,Black,Red,Red,1,3,100
66d0a78b185c3,level_BP,9,237,15,7,7,56.0,56.0,96.92307692307692,21,Black,Black,Red,-1,2,85
66d0a78b185c3,level_BP,9,218,16,56,17,24.0,24.0,3.076923076923077,2,Red,Black,Black,1,3,15
66d0a78b185c3,level_BP,9,225,17,54,31,40.0,40.0,50.76923076923077,4,Red,Black,Black,1,4,38
66d0a78b185c3,level_BP,9,239,18,44,70,73.0,73.0,98.46153846153848,20,Black,Red,Red,1,5,92
66d0a78b185c3,level_BP,9,230,19,45,67,73.0,73.0,49.23076923076923,16,Black,Red,Black,-1,4,62
66d0a78b185c3,level_BP,9,224,20,44,44,41.0,41.0,26.15384615384616,13,Black,Black,Black,1,5,38
66d0a78b185c3,level_BP,9,233,21,43,67,73.0,73.0,81.53846153846153,13,Black,Red,Black,-1,4,69
66d0a78b185c3,level_BP,9,238,22,41,66,73.0,73.0,86.15384615384616,19,Black,Red,Red,1,5,92
66d0a78b185c3,level_BP,9,216,23,59,19,24.0,24.0,1.5384615384615383,1,Red,Black,Black,1,6,8
66d0a78b185c3,level_BP,9,232,24,40,82,73.0,73.0,56.92307692307692,18,Black,Red,Black,-1,5,69
66d0a78b185c3,level_BP,9,222,25,54,29,24.0,24.0,18.461538461538463,9,Red,Black,Black,1,6,31
66d0a78b185c3,level_BP,9,221,26,53,28,24.0,24.0,35.38461538461539,6,Red,Black,Red,-1,5,23
66d0a793b0333,level_BP,18,-2,0,19,0,,,0.0,0,Black,Black,Black,1,1,0
66d0a793b0333,level_BP,18,-3,1,85,85,,,60.0,14,Red,Red,Black,-1,0,54
66d0a793b0333,level_BP,18,452,2,90,90,86.0,86.0,72.3076923076923,17,Red,Red,Red,1,1,85
66d0a793b0333,level_BP,18,453,3,96,96,86.0,86.0,96.92307692307692,19,Red,Red,Red,1,2,85
66d0a793b0333,level_BP,18,441,4,16,16,56.0,56.0,50.76923076923077,4,Black,Black,Black,1,3,38
66d0a793b0333,level_BP,18,451,5,32,52,73.0,73.0,89.23076923076924,16,Black,Black,Red,-1,2,77
66d0a793b0333,level_BP,18,449,6,69,69,82.0,82.0,81.53846153846153,13,Red,Red,Red,1,3,69
66d0a793b0333,level_BP,18,448,7,92,92,76.0,76.0,56.92307692307692,18,Red,Red,Red,1,4,69
66d0a793b0333,level_BP,18,434,8,3,3,19.0,19.0,3.076923076923077,2,Black,Black,Black,1,5,15
66d0a793b0333,level_BP,18,450,9,80,80,76.0,76.0,64.61538461538461,17,Red,Red,Red,1,6,77
66d0a793b0333,level_BP,18,440,10,59,45,40.0,40.0,26.15384615384616,12,Red,Red,Black,-1,5,38
66d0a793b0333,level_BP,18,454,11,98,98,92.0,92.0,86.15384615384616,20,Red,Red,Red,1,6,92
66d0a793b0333,level_BP,18,436,12,30,12,17.0,17.0,10.76923076923077,5,Red,Black,Red,-1,5,23
66d0a793b0333,level_BP,18,437,13,3,3,31.0,31.0,35.38461538461539,1,Black,Black,Red,-1,4,23
66d0a793b0333,level_BP,18,-1,14,100,100,,,100.0,21,Red,Red,Red,1,5,100
66d0a793b0333,level_BP,18,439,15,23,23,31.0,31.0,43.07692307692308,4,Black,Black,Black,1,6,31
66d0a793b0333,level_BP,18,442,16,50,50,40.0,40.0,33.84615384615385,13,Red,Red,Black,-1,5,46
66d0a793b0333,level_BP,18,443,17,30,30,56.0,56.0,58.46153846153847,6,Black,Black,Black,1,6,46
66d0a793b0333,level_BP,18,435,18,10,10,19.0,19.0,27.692307692307693,2,Black,Black,Black,1,7,15
66d0a793b0333,level_BP,18,444,19,79,79,58.0,58.0,41.53846153846154,16,Red,Red,Black,-1,6,54
66d0a793b0333,level_BP,18,433,20,3,3,8.0,8.0,13.846153846153848,1,Black,Black,Black,1,7,8
66d0a793b0333,level_BP,18,455,21,98,98,92.0,92.0,98.46153846153848,20,Red,Red,Red,1,8,92
66d0a793b0333,level_BP,18,445,22,41,51,73.0,73.0,66.15384615384615,8,Black,Black,Red,-1,7,54
66d0a793b0333,level_BP,18,432,23,0,0,8.0,8.0,1.5384615384615383,0,Black,Black,Black,1,8,8
66d0a793b0333,level_BP,18,447,24,52,52,68.0,68.0,73.84615384615385,12,Red,Red,Red,1,9,62
66d0a793b0333,level_BP,18,446,25,83,83,58.0,58.0,49.23076923076923,15,Red,Red,Black,-1,8,62
66d0a793b0333,level_BP,18,438,26,30,30,27.0,27.0,18.461538461538463,6,Black,Black,Black,1,9,31
66d0a7a28b8bd,level_BP,10,-2,0,0,0,,,0.0,0,Black,Black,Black,1,1,0
66d0a7a28b8bd,level_BP,10,-3,1,67,67,,,60.0,14,Red,Red,Black,-1,0,54
66d0a7a28b8bd,level_BP,10,252,2,52,52,56.0,56.0,41.53846153846154,14,Red,Red,Red,1,1,54
66d0a7a28b8bd,level_BP,10,254,3,79,79,58.0,58.0,49.23076923076923,16,Red,Red,Black,-1,0,62
66d0a7a28b8bd,level_BP,10,247,4,25,25,27.0,27.0,43.07692307692308,5,Black,Black,Black,1,1,31
66d0a7a28b8bd,level_BP,10,240,5,2,2,8.0,8.0,1.5384615384615383,1,Black,Black,Black,1,2,8
66d0a7a28b8bd,level_BP,10,261,6,4,4,56.0,56.0,96.92307692307692,19,Black,Black,Black,1,3,85
66d0a7a28b8bd,level_BP,10,256,7,72,72,82.0,82.0,56.92307692307692,16,Red,Red,Black,-1,2,69
66d0a7a28b8bd,level_BP,10,243,8,5,5,19.0,19.0,27.692307692307693,2,Black,Black,Black,1,3,15
66d0a7a28b8bd,level_BP,10,242,9,1,1,19.0,19.0,3.076923076923077,1,Black,Black,Black,1,4,15
66d0a7a28b8bd,level_BP,10,244,10,9,9,31.0,31.0,10.76923076923077,5,Black,Black,Black,1,5,23
66d0a7a28b8bd,level_BP,10,262,11,97,97,92.0,92.0,86.15384615384616,20,Red,Red,Black,-1,4,92
66d0a7a28b8bd,level_BP,10,263,12,96,96,92.0,92.0,98.46153846153848,20,Red,Red,Red,1,5,92
66d0a7a28b8bd,level_BP,10,258,13,92,92,76.0,76.0,64.61538461538461,19,Red,Red,Red,1,6,77
66d0a7a28b8bd,level_BP,10,-1,14,100,100,,,100.0,21,Red,Red,Red,1,7,100
66d0a7a28b8bd,level_BP,10,251,15,10,10,56.0,56.0,58.46153846153847,7,Red,Black,Red,-1,6,46
66d0a7a28b8bd,level_BP,10,249,16,12,12,56.0,56.0,50.76923076923077,3,Black,Black,Red,-1,5,38
66d0a7a28b8bd,level_BP,10,257,17,85,85,76.0,76.0,81.53846153846153,15,Red,Red,Red,1,6,69
66d0a7a28b8bd,level_BP,10,250,18,80,80,29.0,29.0,33.84615384615385,13,Red,Red,Black,-1,5,46
66d0a7a28b8bd,level_BP,10,253,19,31,31,73.0,73.0,66.15384615384615,10,Black,Black,Black,1,6,54
66d0a7a28b8bd,level_BP,10,260,20,98,98,86.0,86.0,72.3076923076923,20,Red,Red,Red,1,7,85
66d0a7a28b8bd,level_BP,10,245,21,4,4,31.0,31.0,35.38461538461539,2,Black,Black,Red,-1,6,23
66d0a7a28b8bd,level_BP,10,259,22,88,88,76.0,76.0,89.23076923076924,16,Red,Red,Red,1,7,77
66d0a7a28b8bd,level_BP,10,241,23,0,0,8.0,8.0,13.846153846153848,0,Black,Black,Black,1,8,8
66d0a7a28b8bd,level_BP,10,255,24,50,50,68.0,68.0,73.84615384615385,11,Red,Red,Red,1,9,62
66d0a7a28b8bd,level_BP,10,246,25,31,31,27.0,27.0,18.461538461538463,7,Black,Black,Black,1,10,31
66d0a7a28b8bd,level_BP,10,248,26,42,42,41.0,41.0,26.15384615384616,9,Black,Black,Black,1,11,38
66d0a7d0a3dbd,level_BP,7,-2,0,0,0,,,0.0,0,Black,Black,Black,1,1,0
66d0a7d0a3dbd,level_BP,7,-3,1,73,62,,,60.0,14,Red,Red,Black,-1,0,54
66d0a7d0a3dbd,level_BP,7,177,2,32,32,41.0,41.0,50.76923076923077,5,Black,Black,Red,-1,-1,38
66d0a7d0a3dbd,level_BP,7,185,3,63,63,82.0,82.0,81.53846153846153,12,Red,Red,Red,1,0,69
66d0a7d0a3dbd,level_BP,7,190,4,100,100,92.0,92.0,86.15384615384616,21,Red,Red,Red,1,1,92
66d0a7d0a3dbd,level_BP,7,186,5,91,96,76.0,76.0,64.61538461538461,18,Red,Red,Black,-1,0,77
66d0a7d0a3dbd,level_BP,7,179,6,42,45,56.0,56.0,58.46153846153847,7,Black,Black,Red,-1,-1,46
66d0a7d0a3dbd,level_BP,7,174,7,50,39,24.0,24.0,18.461538461538463,7,Red,Black,Black,1,0,31
66d0a7d0a3dbd,level_BP,7,188,8,84,84,86.0,86.0,72.3076923076923,19,Red,Red,Black,-1,-1,85
66d0a7d0a3dbd,level_BP,7,181,9,37,37,73.0,73.0,66.15384615384615,6,Black,Red,Black,-1,-2,54
66d0a7d0a3dbd,level_BP,7,173,10,0,0,31.0,31.0,35.38461538461539,1,Black,Black,Red,-1,-3,23
66d0a7d0a3dbd,level_BP,7,180,11,58,58,56.0,56.0,41.53846153846154,14,Red,Red,Black,-1,-4,54
66d0a7d0a3dbd,level_BP,7,170,12,17,17,19.0,19.0,3.076923076923077,2,Black,Black,Black,1,-3,15
66d0a7d0a3dbd,level_BP,7,175,13,76,76,29.0,29.0,43.07692307692308,3,Red,Red,Red,1,-2,31
66d0a7d0a3dbd,level_BP,7,-1,14,100,100,,,100.0,21,Red,Red,Red,1,-1,100
66d0a7d0a3dbd,level_BP,7,178,15,50,50,56.0,56.0,33.84615384615385,9,Black,Black,Black,1,0,46
66d0a7d0a3dbd,level_BP,7,169,16,0,0,8.0,8.0,13.846153846153848,0,Black,Black,Black,1,1,8
66d0a7d0a3dbd,level_BP,7,189,17,100,100,86.0,86.0,96.92307692307692,20,Red,Red,Red,1,2,85
66d0a7d0a3dbd,level_BP,7,191,18,91,91,92.0,92.0,98.46153846153848,20,Red,Red,Red,1,3,92
66d0a7d0a3dbd,level_BP,7,172,19,38,31,17.0,17.0,10.76923076923077,6,Red,Black,Black,1,4,23
66d0a7d0a3dbd,level_BP,7,183,20,49,56,73.0,73.0,73.84615384615385,12,Black,Red,Red,1,5,62
66d0a7d0a3dbd,level_BP,7,187,21,73,73,82.0,82.0,89.23076923076924,15,Red,Red,Red,1,6,77
66d0a7d0a3dbd,level_BP,7,171,22,2,2,19.0,19.0,27.692307692307693,2,Black,Black,Red,-1,5,15
66d0a7d0a3dbd,level_BP,7,184,23,93,93,76.0,76.0,56.92307692307692,19,Red,Red,Red,1,6,69
66d0a7d0a3dbd,level_BP,7,182,24,61,61,68.0,68.0,49.23076923076923,15,Red,Red,Red,1,7,62
66d0a7d0a3dbd,level_BP,7,168,25,1,1,8.0,8.0,1.5384615384615383,1,Black,Black,Black,1,8,8
66d0a7d0a3dbd,level_BP,7,176,26,43,43,41.0,41.0,26.15384615384616,12,Black,Black,Black,1,9,38
66d0a7d940428,level_BP,19,-2,0,0,0,,,0.0,0,Black,Black,Black,1,1,0
66d0a7d940428,level_BP,19,-3,1,70,68,,,60.0,14,Red,Red,Red,1,2,54
66d0a7d940428,level_BP,19,457,2,0,0,8.0,8.0,13.846153846153848,0,Black,Black,Red,-1,1,8
66d0a7d940428,level_BP,19,456,3,9,9,8.0,8.0,1.5384615384615383,1,Black,Black,Black,1,2,8
66d0a7d940428,level_BP,19,459,4,29,29,17.0,17.0,27.692307692307693,4,Black,Black,Black,1,3,15
66d0a7d940428,level_BP,19,462,5,29,29,27.0,27.0,18.461538461538463,5,Black,Black,Red,-1,2,31
66d0a7d940428,level_BP,19,467,6,45,52,56.0,56.0,58.46153846153847,6,Black,Red,Red,1,3,46
66d0a7d940428,level_BP,19,476,7,89,89,86.0,86.0,72.3076923076923,18,Red,Red,Red,1,4,85
66d0a7d940428,level_BP,19,470,8,50,60,68.0,68.0,49.23076923076923,14,Red,Red,Red,1,5,62
66d0a7d940428,level_BP,19,473,9,53,53,82.0,82.0,81.53846153846153,13,Red,Red,Red,1,6,69
66d0a7d940428,level_BP,19,472,10,39,75,73.0,73.0,56.92307692307692,19,Black,Red,Red,1,7,69
66d0a7d940428,level_BP,19,479,11,93,93,92.0,92.0,98.46153846153848,20,Red,Red,Red,1,8,92
66d0a7d940428,level_BP,19,464,12,75,75,29.0,29.0,26.15384615384616,12,Red,Red,Black,-1,7,38
66d0a7d940428,level_BP,19,474,13,72,72,82.0,82.0,64.61538461538461,17,Red,Red,Red,1,8,77
66d0a7d940428,level_BP,19,-1,14,98,100,,,100.0,21,Red,Red,Red,1,9,100
66d0a7d940428,level_BP,19,465,15,15,15,56.0,56.0,50.76923076923077,3,Black,Black,Red,-1,8,38
66d0a7d940428,level_BP,19,475,16,37,61,73.0,73.0,89.23076923076924,15,Black,Red,Red,1,9,77
66d0a7d940428,level_BP,19,471,17,55,55,68.0,68.0,73.84615384615385,11,Red,Red,Red,1,10,62
66d0a7d940428,level_BP,19,461,18,85,24,29.0,29.0,35.38461538461539,2,Black,Black,Black,1,11,23
66d0a7d940428,level_BP,19,458,19,11,11,19.0,19.0,3.076923076923077,2,Black,Black,Black,1,12,15
66d0a7d940428,level_BP,19,463,20,15,20,31.0,31.0,43.07692307692308,3,Black,Black,Red,-1,11,31
66d0a7d940428,level_BP,19,466,21,76,33,29.0,29.0,33.84615384615385,14,Red,Black,Black,1,12,46
66d0a7d940428,level_BP,19,469,22,55,55,56.0,56.0,66.15384615384615,9,Black,Red,Red,1,13,54
66d0a7d940428,level_BP,19,478,23,100,93,92.0,92.0,86.15384615384616,21,Red,Red,Red,1,14,92
66d0a7d940428,level_BP,19,460,24,83,83,29.0,29.0,10.76923076923077,5,Red,Black,Black,1,15,23
66d0a7d940428,level_BP,19,477,25,81,86,86.0,86.0,96.92307692307692,19,Red,Red,Red,1,16,85
66d0a7d940428,level_BP,19,468,26,75,51,58.0,58.0,41.53846153846154,17,Red,Red,Black,-1,15,54
66d0a842d940c,level_BP,5,-2,0,0,0,,,0.0,0,Red,Black,Black,1,1,0
66d0a842d940c,level_BP,5,-3,1,81,81,,,60.0,14,Red,Red,Black,-1,0,54
66d0a842d940c,level_BP,5,134,2,73,68,68.0,68.0,49.23076923076923,14,Red,Red,Red,1,1,62
66d0a842d940c,level_BP,5,130,3,39,55,56.0,56.0,33.84615384615385,13,Red,Red,Black,-1,0,46
66d0a842d940c,level_BP,5,133,4,50,50,73.0,73.0,66.15384615384615,7,Black,Red,Red,1,1,54
66d0a842d940c,level_BP,5,129,5,21,21,56.0,56.0,50.76923076923077,4,Black,Black,Red,-1,0,38
66d0a842d940c,level_BP,5,135,6,74,74,68.0,68.0,73.84615384615385,11,Red,Red,Red,1,1,62
66d0a842d940c,level_BP,5,136,7,73,86,82.0,82.0,56.92307692307692,16,Red,Red,Black,-1,0,69
66d0a842d940c,level_BP,5,139,8,81,81,76.0,76.0,89.23076923076924,15,Red,Red,Red,1,1,77
66d0a842d940c,level_BP,5,143,9,100,100,92.0,92.0,98.46153846153848,21,Red,Red,Red,1,2,92
66d0a842d940c,level_BP,5,124,10,20,20,31.0,31.0,10.76923076923077,3,Black,Black,Black,1,3,23
66d0a842d940c,level_BP,5,126,11,52,27,24.0,24.0,18.461538461538463,8,Red,Black,Black,1,4,31
66d0a842d940c,level_BP,5,125,12,100,100,29.0,29.0,35.38461538461539,1,Black,Black,Black,1,5,23
66d0a842d940c,level_BP,5,127,13,8,8,31.0,31.0,43.07692307692308,4,Black,Black,Black,1,6,31
66d0a842d940c,level_BP,5,-1,14,100,100,,,100.0,21,Red,Red,Red,1,7,100
66d0a842d940c,level_BP,5,138,15,89,89,76.0,76.0,64.61538461538461,18,Red,Red,Red,1,8,77
66d0a842d940c,level_BP,5,132,16,83,56,58.0,58.0,41.53846153846154,15,Red,Red,Black,-1,7,54
66d0a842d940c,level_BP,5,120,17,96,8,29.0,29.0,1.5384615384615383,1,Black,Black,Black,1,8,8
66d0a842d940c,level_BP,5,131,18,15,58,56.0,56.0,58.46153846153847,4,Black,Red,Red,1,9,46
66d0a842d940c,level_BP,5,121,19,100,100,29.0,29.0,13.846153846153848,0,Black,Black,Black,1,10,8
66d0a842d940c,level_BP,5,123,20,4,4,19.0,19.0,27.692307692307693,3,Black,Black,Red,-1,9,15
66d0a842d940c,level_BP,5,141,21,1,1,56.0,56.0,96.92307692307692,20,Black,Black,Red,-1,8,85
66d0a842d940c,level_BP,5,122,22,2,2,19.0,19.0,3.076923076923077,1,Black,Black,Red,-1,7,15
66d0a842d940c,level_BP,5,137,23,50,50,82.0,82.0,81.53846153846153,11,Red,Red,Red,1,8,69
66d0a842d940c,level_BP,5,140,24,90,90,86.0,86.0,72.3076923076923,19,Red,Red,Black,-1,7,85
66d0a842d940c,level_BP,5,128,25,50,39,40.0,40.0,26.15384615384616,10,Red,Black,Black,1,8,38
66d0a842d940c,level_BP,5,142,26,100,96,92.0,92.0,86.15384615384616,20,Black,Red,Red,1,9,92
66d0a8810bbf5,level_BP,5,-2,0,86,100,,,0.0,0,Black,Black,Black,1,1,0
66d0a8810bbf5,level_BP,5,-3,1,42,49,,,60.0,14,Red,Red,Black,-1,0,54
66d0a8810bbf5,level_BP,5,123,2,11,12,19.0,19.0,27.692307692307693,3,Black,Black,Black,1,1,15
66d0a8810bbf5,level_BP,5,139,3,92,81,76.0,76.0,89.23076923076924,15,Red,Red,Red,1,2,77
66d0a8810bbf5,level_BP,5,133,4,45,66,73.0,73.0,66.15384615384615,7,Black,Red,Red,1,3,54
66d0a8810bbf5,level_BP,5,131,5,33,49,56.0,56.0,58.46153846153847,4,Black,Black,Black,1,4,46
66d0a8810bbf5,level_BP,5,138,6,81,81,76.0,76.0,64.61538461538461,18,Red,Red,Black,-1,3,77
66d0a8810bbf5,level_BP,5,129,7,39,39,41.0,41.0,50.76923076923077,4,Black,Black,Black,1,4,38
66d0a8810bbf5,level_BP,5,141,8,99,99,86.0,86.0,96.92307692307692,20,Red,Red,Red,1,5,85
66d0a8810bbf5,level_BP,5,134,9,73,73,68.0,68.0,49.23076923076923,14,Red,Red,Red,1,6,62
66d0a8810bbf5,level_BP,5,140,10,97,97,86.0,86.0,72.3076923076923,19,Red,Red,Red,1,7,85
66d0a8810bbf5,level_BP,5,125,11,99,1,29.0,29.0,35.38461538461539,1,Black,Black,Black,1,8,23
66d0a8810bbf5,level_BP,5,124,12,4,4,31.0,31.0,10.76923076923077,3,Black,Black,Red,-1,7,23
66d0a8810bbf5,level_BP,5,127,13,18,18,31.0,31.0,43.07692307692308,4,Black,Black,Black,1,8,31
66d0a8810bbf5,level_BP,5,-1,14,100,100,,,100.0,21,Red,Red,Red,1,9,100
66d0a8810bbf5,level_BP,5,142,15,100,99,92.0,92.0,86.15384615384616,20,Red,Red,Red,1,10,92
66d0a8810bbf5,level_BP,5,143,16,100,100,92.0,92.0,98.46153846153848,21,Red,Red,Red,1,11,92
66d0a8810bbf5,level_BP,5,128,17,72,44,40.0,40.0,26.15384615384616,10,Red,Black,Black,1,12,38
66d0a8810bbf5,level_BP,5,122,18,1,1,19.0,19.0,3.076923076923077,1,Black,Black,Black,1,13,15
66d0a8810bbf5,level_BP,5,137,19,47,71,73.0,73.0,81.53846153846153,11,Red,Red,Red,1,14,69
66d0a8810bbf5,level_BP,5,121,20,0,0,8.0,8.0,13.846153846153848,0,Black,Black,Black,1,15,8
66d0a8810bbf5,level_BP,5,132,21,94,94,58.0,58.0,41.53846153846154,15,Red,Red,Red,1,16,54
66d0a8810bbf5,level_BP,5,126,22,29,29,27.0,27.0,18.461538461538463,8,Black,Black,Black,1,17,31
